"ZZ","II","NN","OO","PP"
89, 7, 13, 18, 3.429e-5
89, 7, 14, 19, 7.174e-5
89, 7, 13, 19, 4.06e-6
89, 7, 7, 8, 1.398e-5
89, 7, 14, 28, 1.111e-5
89, 7, 12, 17, 6.975e-5
89, 7, 13, 27, 5.6e-6
89, 7, 13, 28, 6.3e-7
89, 7, 7, 9, 0.00029349
89, 7, 12, 20, 6.85e-6
89, 7, 12, 21, 4.077e-5
89, 7, 11, 17, 1.993e-5
89, 7, 12, 26, 1.311e-5
89, 7, 12, 37, 1.47e-6
89, 7, 11, 20, 5.51e-6
89, 7, 10, 18, 1.922e-5
89, 7, 11, 26, 3.78e-6
89, 7, 10, 19, 5.28e-6
89, 7, 11, 37, 4.2e-7
89, 7, 10, 27, 3.75e-6
89, 7, 10, 28, 1.19e-6
89, 7, 8, 11, 0.00013106
89, 7, 9, 12, 0.00096706
89, 7, 8, 12, 1.228e-5
89, 7, 7, 10, 0.0018755
89, 7, 9, 15, 0.00142569
89, 7, 9, 16, 0.02790258
89, 7, 9, 19, 0.00022609
89, 7, 8, 15, 0.00282002
89, 7, 8, 18, 3.18e-5
89, 7, 9, 28, 3.147e-5
89, 7, 8, 19, 2.9e-6
89, 7, 7, 13, 0.0008935
89, 7, 7, 14, 0.0067572
89, 7, 8, 27, 4.56e-6
89, 7, 8, 28, 4.0e-7
89, 7, 7, 17, 0.00044881
89, 7, 7, 20, 0.00017556
89, 7, 7, 21, 0.0013528
89, 7, 7, 26, 8.264e-5
89, 7, 7, 37, 1.057e-5
89, 8, 17, 18, 3.3e-7
89, 8, 19, 20, 3.9e-7
89, 8, 19, 21, 4.43e-6
89, 8, 17, 19, 3.9e-6
89, 8, 18, 20, 1.192e-5
89, 8, 19, 26, 1.66e-6
89, 8, 10, 11, 1.0e-6
89, 8, 19, 37, 2.0e-7
89, 8, 18, 26, 1.36e-6
89, 8, 18, 37, 1.6e-7
89, 8, 16, 21, 2.985e-5
89, 8, 12, 13, 1.41e-6
89, 8, 15, 20, 4.286e-5
89, 8, 15, 21, 2.78e-6
89, 8, 17, 27, 4.8e-7
89, 8, 17, 28, 1.0e-8
89, 8, 12, 14, 2.012e-5
89, 8, 14, 15, 4.88e-6
89, 8, 14, 16, 0.00010887
89, 8, 10, 12, 2.621e-5
89, 8, 13, 15, 0.00022648
89, 8, 11, 13, 7.49e-5
89, 8, 13, 18, 6.553e-5
89, 8, 14, 19, 3.12e-5
89, 8, 13, 19, 7.76e-6
89, 8, 14, 28, 4.83e-6
89, 8, 12, 17, 2.575e-5
89, 8, 13, 27, 1.07e-5
89, 8, 13, 28, 1.2e-6
89, 8, 12, 20, 2.53e-6
89, 8, 12, 21, 1.505e-5
89, 8, 11, 17, 1.782e-5
89, 8, 12, 26, 4.84e-6
89, 8, 12, 37, 5.4e-7
89, 8, 11, 20, 4.93e-6
89, 8, 10, 18, 1.815e-5
89, 8, 11, 26, 3.38e-6
89, 8, 10, 19, 4.99e-6
89, 8, 11, 37, 3.8e-7
89, 8, 10, 27, 3.54e-6
89, 8, 10, 28, 1.13e-6
89, 8, 8, 11, 0.00218699
89, 8, 9, 12, 9.492e-5
89, 8, 8, 12, 0.00020492
89, 8, 9, 15, 0.00013993
89, 8, 9, 16, 0.00273859
89, 8, 9, 19, 2.219e-5
89, 8, 8, 15, 0.0470577
89, 8, 8, 18, 0.00053072
89, 8, 9, 28, 3.09e-6
89, 8, 8, 19, 4.834e-5
89, 8, 8, 27, 7.612e-5
89, 8, 8, 28, 6.71e-6
89, 9, 17, 18, 3.3e-7
89, 9, 19, 20, 4.3e-7
89, 9, 19, 21, 4.86e-6
89, 9, 17, 19, 3.94e-6
89, 9, 18, 20, 9.9e-6
89, 9, 19, 26, 1.82e-6
89, 9, 10, 11, 1.0e-6
89, 9, 19, 37, 2.2e-7
89, 9, 18, 26, 1.13e-6
89, 9, 18, 37, 1.3e-7
89, 9, 16, 21, 4.875e-5
89, 9, 12, 13, 1.44e-6
89, 9, 15, 20, 2.209e-5
89, 9, 15, 21, 1.44e-6
89, 9, 17, 27, 4.9e-7
89, 9, 17, 28, 1.0e-8
89, 9, 12, 14, 2.053e-5
89, 9, 14, 15, 1.051e-5
89, 9, 14, 16, 0.00023428
89, 9, 10, 12, 2.63e-5
89, 9, 13, 15, 7.543e-5
89, 9, 11, 13, 6.955e-5
89, 9, 13, 18, 2.183e-5
89, 9, 14, 19, 6.714e-5
89, 9, 13, 19, 2.59e-6
89, 9, 14, 28, 1.04e-5
89, 9, 12, 17, 2.627e-5
89, 9, 13, 27, 3.56e-6
89, 9, 13, 28, 4.0e-7
89, 9, 12, 20, 2.58e-6
89, 9, 12, 21, 1.536e-5
89, 9, 11, 17, 1.655e-5
89, 9, 12, 26, 4.94e-6
89, 9, 12, 37, 5.5e-7
89, 9, 11, 20, 4.58e-6
89, 9, 10, 18, 1.821e-5
89, 9, 11, 26, 3.14e-6
89, 9, 10, 19, 5.0e-6
89, 9, 11, 37, 3.5e-7
89, 9, 10, 27, 3.55e-6
89, 9, 10, 28, 1.13e-6
89, 9, 9, 12, 0.0015395
89, 9, 9, 15, 0.0022696
89, 9, 9, 16, 0.04441899
89, 9, 9, 19, 0.00035992
89, 9, 9, 28, 5.01e-5
89, 10, 17, 18, 6.8e-7
89, 10, 19, 20, 3.8e-7
89, 10, 19, 21, 4.34e-6
89, 10, 17, 19, 8.15e-6
89, 10, 18, 20, 1.103e-5
89, 10, 19, 26, 1.62e-6
89, 10, 10, 11, 1.578e-5
89, 10, 19, 37, 2.0e-7
89, 10, 18, 26, 1.26e-6
89, 10, 18, 37, 1.4e-7
89, 10, 16, 21, 2.052e-5
89, 10, 12, 13, 4.3e-6
89, 10, 15, 20, 1.481e-5
89, 10, 15, 21, 9.6e-7
89, 10, 17, 27, 1.01e-6
89, 10, 17, 28, 2.0e-8
89, 10, 12, 14, 6.153e-5
89, 10, 14, 15, 4.58e-6
89, 10, 14, 16, 0.00010206
89, 10, 10, 12, 0.00041388
89, 10, 13, 15, 7.919e-5
89, 10, 11, 13, 0.00019962
89, 10, 13, 18, 2.291e-5
89, 10, 14, 19, 2.925e-5
89, 10, 13, 19, 2.71e-6
89, 10, 14, 28, 4.53e-6
89, 10, 12, 17, 7.875e-5
89, 10, 13, 27, 3.74e-6
89, 10, 13, 28, 4.2e-7
89, 10, 12, 20, 7.73e-6
89, 10, 12, 21, 4.603e-5
89, 10, 11, 17, 4.75e-5
89, 10, 12, 26, 1.48e-5
89, 10, 12, 37, 1.66e-6
89, 10, 11, 20, 1.314e-5
89, 10, 10, 18, 0.00028661
89, 10, 11, 26, 9.01e-6
89, 10, 10, 19, 7.873e-5
89, 10, 11, 37, 1.0e-6
89, 10, 10, 27, 5.592e-5
89, 10, 10, 28, 1.778e-5
89, 11, 17, 18, 3.2e-7
89, 11, 19, 20, 3.3e-7
89, 11, 19, 21, 3.75e-6
89, 11, 17, 19, 3.82e-6
89, 11, 18, 20, 1.427e-5
89, 11, 19, 26, 1.4e-6
89, 11, 19, 37, 1.7e-7
89, 11, 18, 26, 1.62e-6
89, 11, 18, 37, 1.9e-7
89, 11, 16, 21, 2.324e-5
89, 11, 12, 13, 8.4e-7
89, 11, 15, 20, 2.637e-5
89, 11, 15, 21, 1.71e-6
89, 11, 17, 27, 4.7e-7
89, 11, 17, 28, 1.0e-8
89, 11, 12, 14, 1.206e-5
89, 11, 14, 15, 2.26e-6
89, 11, 14, 16, 5.044e-5
89, 11, 13, 15, 0.00022248
89, 11, 11, 13, 0.00100955
89, 11, 13, 18, 6.438e-5
89, 11, 14, 19, 1.445e-5
89, 11, 13, 19, 7.62e-6
89, 11, 14, 28, 2.24e-6
89, 11, 12, 17, 1.544e-5
89, 11, 13, 27, 1.051e-5
89, 11, 13, 28, 1.18e-6
89, 11, 12, 20, 1.52e-6
89, 11, 12, 21, 9.02e-6
89, 11, 11, 17, 0.00024022
89, 11, 12, 26, 2.9e-6
89, 11, 12, 37, 3.3e-7
89, 11, 11, 20, 6.646e-5
89, 11, 11, 26, 4.558e-5
89, 11, 11, 37, 5.08e-6
89, 12, 17, 18, 3.8e-7
89, 12, 19, 20, 3.7e-7
89, 12, 19, 21, 4.27e-6
89, 12, 17, 19, 4.49e-6
89, 12, 18, 20, 9.5e-6
89, 12, 19, 26, 1.59e-6
89, 12, 19, 37, 1.9e-7
89, 12, 18, 26, 1.08e-6
89, 12, 18, 37, 1.2e-7
89, 12, 16, 21, 2.546e-5
89, 12, 12, 13, 1.367e-5
89, 12, 15, 20, 1.159e-5
89, 12, 15, 21, 7.5e-7
89, 12, 17, 27, 5.5e-7
89, 12, 17, 28, 1.0e-8
89, 12, 12, 14, 0.00019546
89, 12, 14, 15, 9.99e-6
89, 12, 14, 16, 0.00022265
89, 12, 13, 15, 4.859e-5
89, 12, 13, 18, 1.406e-5
89, 12, 14, 19, 6.38e-5
89, 12, 13, 19, 1.67e-6
89, 12, 14, 28, 9.88e-6
89, 12, 12, 17, 0.00025017
89, 12, 13, 27, 2.3e-6
89, 12, 13, 28, 2.6e-7
89, 12, 12, 20, 2.457e-5
89, 12, 12, 21, 0.00014623
89, 12, 12, 26, 4.701e-5
89, 12, 12, 37, 5.28e-6
89, 13, 17, 18, 2.4e-7
89, 13, 19, 20, 2.3e-7
89, 13, 19, 21, 2.63e-6
89, 13, 17, 19, 2.87e-6
89, 13, 18, 20, 8.27e-6
89, 13, 19, 26, 9.8e-7
89, 13, 19, 37, 1.2e-7
89, 13, 18, 26, 9.4e-7
89, 13, 18, 37, 1.1e-7
89, 13, 16, 21, 1.092e-5
89, 13, 15, 20, 3.115e-5
89, 13, 15, 21, 2.02e-6
89, 13, 17, 27, 3.5e-7
89, 13, 17, 28, 1.0e-8
89, 13, 14, 15, 7.0e-8
89, 13, 14, 16, 1.55e-6
89, 13, 13, 15, 0.0004135
89, 13, 13, 18, 0.00011965
89, 13, 14, 19, 4.4e-7
89, 13, 13, 19, 1.417e-5
89, 13, 14, 28, 7.0e-8
89, 13, 13, 27, 1.953e-5
89, 13, 13, 28, 2.19e-6
89, 14, 17, 18, 2.6e-7
89, 14, 19, 20, 2.7e-7
89, 14, 19, 21, 3.04e-6
89, 14, 17, 19, 3.06e-6
89, 14, 18, 20, 6.24e-6
89, 14, 19, 26, 1.13e-6
89, 14, 19, 37, 1.4e-7
89, 14, 18, 26, 7.1e-7
89, 14, 18, 37, 8.0e-8
89, 14, 16, 21, 3.038e-5
89, 14, 15, 20, 6.83e-6
89, 14, 15, 21, 4.4e-7
89, 14, 17, 27, 3.8e-7
89, 14, 17, 28, 1.0e-8
89, 14, 14, 15, 1.628e-5
89, 14, 14, 16, 0.00036303
89, 14, 14, 19, 0.00010403
89, 14, 14, 28, 1.611e-5
89, 15, 17, 18, 4.0e-8
89, 15, 19, 20, 1.2e-7
89, 15, 19, 21, 1.36e-6
89, 15, 17, 19, 5.3e-7
89, 15, 18, 20, 5.8e-6
89, 15, 19, 26, 5.1e-7
89, 15, 19, 37, 6.0e-8
89, 15, 18, 26, 6.6e-7
89, 15, 18, 37, 8.0e-8
89, 15, 16, 21, 2.7e-7
89, 15, 15, 20, 4.05e-5
89, 15, 15, 21, 2.63e-6
89, 15, 17, 27, 7.0e-8
89, 15, 17, 28, 0.0
89, 16, 17, 18, 5.0e-8
89, 16, 19, 20, 2.0e-7
89, 16, 19, 21, 2.32e-6
89, 16, 17, 19, 5.7e-7
89, 16, 18, 20, 1.78e-6
89, 16, 19, 26, 8.7e-7
89, 16, 19, 37, 1.1e-7
89, 16, 18, 26, 2.0e-7
89, 16, 18, 37, 2.0e-8
89, 16, 16, 21, 3.925e-5
89, 16, 17, 27, 7.0e-8
89, 16, 17, 28, 0.0
89, 17, 17, 18, 1.4e-6
89, 17, 19, 20, 2.3e-7
89, 17, 19, 21, 2.66e-6
89, 17, 17, 19, 1.672e-5
89, 17, 18, 20, 2.61e-6
89, 17, 19, 26, 9.9e-7
89, 17, 19, 37, 1.2e-7
89, 17, 18, 26, 3.0e-7
89, 17, 18, 37, 3.0e-8
89, 17, 17, 27, 2.07e-6
89, 17, 17, 28, 4.0e-8
89, 18, 19, 20, 1.0e-8
89, 18, 19, 21, 1.6e-7
89, 18, 18, 20, 2.367e-5
89, 18, 19, 26, 6.0e-8
89, 18, 19, 37, 1.0e-8
89, 18, 18, 26, 2.69e-6
89, 18, 18, 37, 3.1e-7
89, 19, 19, 20, 3.3e-7
89, 19, 19, 21, 3.78e-6
89, 19, 19, 26, 1.41e-6
89, 19, 19, 37, 1.7e-7
90, 1, 17, 18, 5.6e-7
90, 1, 19, 20, 7.8e-7
90, 1, 19, 21, 9.02e-6
90, 1, 17, 19, 7.09e-6
90, 1, 18, 20, 2.117e-5
90, 1, 19, 26, 3.56e-6
90, 1, 10, 11, 1.58e-6
90, 1, 19, 37, 4.4e-7
90, 1, 18, 26, 2.44e-6
90, 1, 18, 37, 3.2e-7
90, 1, 12, 13, 3.51e-6
90, 1, 16, 21, 7.666e-5
90, 1, 15, 20, 5.61e-5
90, 1, 17, 27, 9.5e-7
90, 1, 15, 21, 3.63e-6
90, 1, 17, 28, 2.0e-8
90, 1, 12, 14, 5.106e-5
90, 1, 14, 15, 1.323e-5
90, 1, 5, 6, 5.0e-7
90, 1, 14, 16, 0.00029647
90, 1, 10, 12, 4.446e-5
90, 1, 13, 15, 0.00022331
90, 1, 11, 13, 0.00017172
90, 1, 13, 18, 6.717e-5
90, 1, 14, 19, 8.795e-5
90, 1, 13, 19, 7.85e-6
90, 1, 7, 8, 4.48e-6
90, 1, 14, 28, 1.452e-5
90, 1, 12, 17, 6.854e-5
90, 1, 13, 27, 1.155e-5
90, 1, 13, 28, 1.29e-6
90, 1, 7, 9, 9.644e-5
90, 1, 2, 3, 2.8e-7
90, 1, 12, 20, 7.04e-6
90, 1, 12, 21, 4.188e-5
90, 1, 11, 17, 4.096e-5
90, 1, 12, 26, 1.307e-5
90, 1, 12, 37, 1.59e-6
90, 1, 11, 20, 1.16e-5
90, 1, 10, 18, 3.086e-5
90, 1, 11, 26, 7.98e-6
90, 1, 10, 19, 7.99e-6
90, 1, 5, 7, 4.626e-5
90, 1, 11, 37, 9.3e-7
90, 1, 10, 27, 6.3e-6
90, 1, 10, 28, 1.9e-6
90, 1, 6, 8, 0.00024439
90, 1, 8, 11, 0.00089817
90, 1, 9, 12, 0.00102983
90, 1, 8, 12, 8.308e-5
90, 1, 7, 10, 0.00063098
90, 1, 9, 15, 0.00156031
90, 1, 9, 16, 0.03054108
90, 1, 8, 15, 0.01976064
90, 1, 9, 19, 0.00024059
90, 1, 8, 18, 0.00021725
90, 1, 8, 19, 1.953e-5
90, 1, 9, 28, 3.599e-5
90, 1, 7, 13, 0.0002992
90, 1, 7, 14, 0.00225514
90, 1, 3, 4, 9.31e-6
90, 1, 8, 27, 3.386e-5
90, 1, 8, 28, 2.92e-6
90, 1, 6, 10, 0.00014139
90, 1, 7, 17, 0.00015313
90, 1, 7, 20, 6.099e-5
90, 1, 7, 21, 0.00046982
90, 1, 7, 26, 2.873e-5
90, 1, 5, 11, 0.00011341
90, 1, 7, 37, 3.92e-6
90, 1, 6, 13, 0.00071548
90, 1, 2, 4, 0.00015411
90, 1, 5, 12, 6.576e-5
90, 1, 6, 17, 3.589e-5
90, 1, 6, 20, 0.0001625
90, 1, 6, 26, 7.37e-6
90, 1, 6, 37, 8.1e-7
90, 1, 5, 18, 2.923e-5
90, 1, 5, 19, 1.927e-5
90, 1, 5, 27, 5.32e-6
90, 1, 5, 28, 3.36e-6
90, 1, 4, 5, 0.01090005
90, 1, 4, 6, 0.00013424
90, 1, 4, 7, 0.00012184
90, 1, 4, 8, 0.01816141
90, 1, 4, 9, 0.15963835
90, 1, 3, 5, 0.00319202
90, 1, 4, 10, 0.00270863
90, 1, 4, 11, 3.006e-5
90, 1, 4, 12, 3.276e-5
90, 1, 4, 13, 0.00361107
90, 1, 4, 14, 0.03297693
90, 1, 2, 6, 0.00109479
90, 1, 3, 7, 0.00015763
90, 1, 4, 15, 4.245e-5
90, 1, 4, 16, 0.00023484
90, 1, 4, 17, 0.00067171
90, 1, 4, 18, 6.8e-6
90, 1, 4, 19, 7.63e-6
90, 1, 4, 20, 0.00065879
90, 1, 4, 21, 0.00602529
90, 1, 4, 26, 0.00013668
90, 1, 3, 8, 0.11435963
90, 1, 4, 27, 1.21e-6
90, 1, 4, 28, 1.28e-6
90, 1, 4, 37, 1.494e-5
90, 1, 2, 7, 0.00100324
90, 1, 2, 8, 4.828e-5
90, 1, 2, 9, 7.204e-5
90, 1, 3, 10, 0.00085847
90, 1, 3, 12, 4.686e-5
90, 1, 3, 13, 0.02541781
90, 1, 2, 11, 0.00029351
90, 1, 3, 15, 0.0001481
90, 1, 3, 17, 0.00021527
90, 1, 2, 12, 0.00030441
90, 1, 3, 19, 1.115e-5
90, 1, 3, 20, 0.00473947
90, 1, 3, 26, 4.514e-5
90, 1, 3, 28, 1.76e-6
90, 1, 2, 13, 8.06e-6
90, 1, 3, 37, 3.77e-6
90, 1, 2, 14, 1.289e-5
90, 1, 2, 18, 6.919e-5
90, 1, 2, 19, 7.269e-5
90, 1, 2, 20, 1.4e-6
90, 1, 2, 21, 2.27e-6
90, 1, 2, 27, 1.263e-5
90, 1, 2, 28, 1.259e-5
90, 1, 1, 3, 0.2876698
90, 1, 1, 4, 0.46501968
90, 1, 1, 6, 0.05330396
90, 1, 1, 7, 0.10395993
90, 1, 1, 8, 0.0017789
90, 1, 1, 9, 0.0020549
90, 1, 1, 11, 0.01322299
90, 1, 1, 12, 0.02656898
90, 1, 1, 13, 0.00051423
90, 1, 1, 14, 0.0005953
90, 1, 1, 18, 0.0031963
90, 1, 1, 19, 0.00626
90, 1, 1, 20, 0.00010116
90, 1, 1, 21, 0.00011631
90, 1, 1, 27, 0.00055875
90, 1, 1, 28, 0.001029
90, 2, 17, 18, 8.2e-7
90, 2, 19, 20, 1.13e-6
90, 2, 19, 21, 1.308e-5
90, 2, 17, 19, 1.046e-5
90, 2, 18, 20, 2.995e-5
90, 2, 19, 26, 5.16e-6
90, 2, 10, 11, 2.66e-6
90, 2, 19, 37, 6.3e-7
90, 2, 18, 26, 3.46e-6
90, 2, 18, 37, 4.6e-7
90, 2, 12, 13, 4.61e-6
90, 2, 16, 21, 0.0001139
90, 2, 15, 20, 7.911e-5
90, 2, 17, 27, 1.4e-6
90, 2, 15, 21, 5.12e-6
90, 2, 17, 28, 2.0e-8
90, 2, 12, 14, 6.697e-5
90, 2, 14, 15, 1.985e-5
90, 2, 5, 6, 1.27e-6
90, 2, 14, 16, 0.00044482
90, 2, 10, 12, 7.482e-5
90, 2, 13, 15, 0.00029786
90, 2, 11, 13, 0.00021105
90, 2, 13, 18, 8.96e-5
90, 2, 14, 19, 0.00013195
90, 2, 13, 19, 1.047e-5
90, 2, 7, 8, 5.25e-6
90, 2, 14, 28, 2.178e-5
90, 2, 12, 17, 8.989e-5
90, 2, 13, 27, 1.541e-5
90, 2, 13, 28, 1.73e-6
90, 2, 7, 9, 0.00011319
90, 2, 2, 3, 1.236e-5
90, 2, 12, 20, 9.23e-6
90, 2, 12, 21, 5.493e-5
90, 2, 11, 17, 5.035e-5
90, 2, 12, 26, 1.714e-5
90, 2, 12, 37, 2.09e-6
90, 2, 11, 20, 1.426e-5
90, 2, 10, 18, 5.193e-5
90, 2, 11, 26, 9.8e-6
90, 2, 10, 19, 1.344e-5
90, 2, 5, 7, 0.00011839
90, 2, 11, 37, 1.14e-6
90, 2, 10, 27, 1.06e-5
90, 2, 10, 28, 3.19e-6
90, 2, 6, 8, 0.00020891
90, 2, 8, 11, 0.00119776
90, 2, 9, 12, 0.00166785
90, 2, 8, 12, 0.00011079
90, 2, 7, 10, 0.00074058
90, 2, 9, 15, 0.002527
90, 2, 9, 16, 0.04946273
90, 2, 8, 15, 0.02635198
90, 2, 9, 19, 0.00038965
90, 2, 8, 18, 0.00028972
90, 2, 8, 19, 2.604e-5
90, 2, 9, 28, 5.828e-5
90, 2, 7, 13, 0.00035117
90, 2, 7, 14, 0.00264686
90, 2, 3, 4, 1.65e-6
90, 2, 8, 27, 4.515e-5
90, 2, 8, 28, 3.9e-6
90, 2, 6, 10, 0.00012086
90, 2, 7, 17, 0.00017973
90, 2, 7, 20, 7.159e-5
90, 2, 7, 21, 0.00055143
90, 2, 7, 26, 3.372e-5
90, 2, 5, 11, 0.00029026
90, 2, 7, 37, 4.6e-6
90, 2, 6, 13, 0.00061162
90, 2, 2, 4, 0.00673288
90, 2, 5, 12, 0.00016831
90, 2, 6, 17, 3.068e-5
90, 2, 6, 20, 0.00013891
90, 2, 6, 26, 6.3e-6
90, 2, 6, 37, 6.9e-7
90, 2, 5, 18, 7.482e-5
90, 2, 5, 19, 4.933e-5
90, 2, 5, 27, 1.363e-5
90, 2, 5, 28, 8.59e-6
90, 2, 4, 5, 0.01376199
90, 2, 4, 6, 0.00016949
90, 2, 4, 7, 0.00015383
90, 2, 4, 8, 0.0229299
90, 2, 4, 9, 0.20155334
90, 2, 3, 5, 0.00056657
90, 2, 4, 10, 0.00341981
90, 2, 4, 11, 3.795e-5
90, 2, 4, 12, 4.137e-5
90, 2, 4, 13, 0.0045592
90, 2, 4, 14, 0.04163542
90, 2, 2, 6, 0.04782981
90, 2, 3, 7, 2.798e-5
90, 2, 4, 15, 5.36e-5
90, 2, 4, 16, 0.0002965
90, 2, 4, 17, 0.00084807
90, 2, 4, 18, 8.59e-6
90, 2, 4, 19, 9.63e-6
90, 2, 4, 20, 0.00083176
90, 2, 4, 21, 0.0076073
90, 2, 4, 26, 0.00017257
90, 2, 3, 8, 0.02029818
90, 2, 4, 27, 1.53e-6
90, 2, 4, 28, 1.61e-6
90, 2, 4, 37, 1.886e-5
90, 2, 2, 7, 0.04382991
90, 2, 2, 8, 0.00210939
90, 2, 2, 9, 0.00314739
90, 2, 3, 10, 0.00015237
90, 2, 3, 12, 8.32e-6
90, 2, 3, 13, 0.00451152
90, 2, 2, 11, 0.012823
90, 2, 3, 15, 2.629e-5
90, 2, 3, 17, 3.821e-5
90, 2, 2, 12, 0.013299
90, 2, 3, 19, 1.98e-6
90, 2, 3, 20, 0.00084123
90, 2, 3, 26, 8.01e-6
90, 2, 3, 28, 3.1e-7
90, 2, 2, 13, 0.0003521
90, 2, 3, 37, 6.7e-7
90, 2, 2, 14, 0.00056329
90, 2, 2, 18, 0.00302269
90, 2, 2, 19, 0.00317559
90, 2, 2, 20, 6.125e-5
90, 2, 2, 21, 9.907e-5
90, 2, 2, 27, 0.00055162
90, 2, 2, 28, 0.00054996
90, 3, 17, 18, 5.7e-7
90, 3, 19, 20, 7.7e-7
90, 3, 19, 21, 8.89e-6
90, 3, 17, 19, 7.3e-6
90, 3, 18, 20, 2.267e-5
90, 3, 19, 26, 3.51e-6
90, 3, 10, 11, 1.68e-6
90, 3, 19, 37, 4.3e-7
90, 3, 18, 26, 2.62e-6
90, 3, 18, 37, 3.4e-7
90, 3, 12, 13, 2.88e-6
90, 3, 16, 21, 6.913e-5
90, 3, 15, 20, 6.65e-5
90, 3, 17, 27, 9.8e-7
90, 3, 15, 21, 4.3e-6
90, 3, 17, 28, 2.0e-8
90, 3, 12, 14, 4.184e-5
90, 3, 14, 15, 1.084e-5
90, 3, 5, 6, 5.0e-7
90, 3, 14, 16, 0.0002429
90, 3, 10, 12, 4.716e-5
90, 3, 13, 15, 0.00031244
90, 3, 11, 13, 0.00021096
90, 3, 13, 18, 9.398e-5
90, 3, 14, 19, 7.205e-5
90, 3, 13, 19, 1.098e-5
90, 3, 7, 8, 2.29e-6
90, 3, 14, 28, 1.189e-5
90, 3, 12, 17, 5.616e-5
90, 3, 13, 27, 1.617e-5
90, 3, 13, 28, 1.81e-6
90, 3, 7, 9, 4.933e-5
90, 3, 12, 20, 5.77e-6
90, 3, 12, 21, 3.432e-5
90, 3, 11, 17, 5.032e-5
90, 3, 12, 26, 1.071e-5
90, 3, 12, 37, 1.31e-6
90, 3, 11, 20, 1.425e-5
90, 3, 10, 18, 3.273e-5
90, 3, 11, 26, 9.8e-6
90, 3, 10, 19, 8.47e-6
90, 3, 5, 7, 4.61e-5
90, 3, 11, 37, 1.14e-6
90, 3, 10, 27, 6.68e-6
90, 3, 10, 28, 2.01e-6
90, 3, 6, 8, 0.00032941
90, 3, 8, 11, 0.00158831
90, 3, 9, 12, 0.00067132
90, 3, 8, 12, 0.00014692
90, 3, 7, 10, 0.00032275
90, 3, 9, 15, 0.00101713
90, 3, 9, 16, 0.01990904
90, 3, 8, 15, 0.03494446
90, 3, 9, 19, 0.00015684
90, 3, 8, 18, 0.00038419
90, 3, 8, 19, 3.454e-5
90, 3, 9, 28, 2.346e-5
90, 3, 7, 13, 0.00015304
90, 3, 7, 14, 0.0011535
90, 3, 3, 4, 3.058e-5
90, 3, 8, 27, 5.987e-5
90, 3, 8, 28, 5.17e-6
90, 3, 6, 10, 0.00019057
90, 3, 7, 17, 7.833e-5
90, 3, 7, 20, 3.12e-5
90, 3, 7, 21, 0.00024031
90, 3, 7, 26, 1.469e-5
90, 3, 5, 11, 0.00011303
90, 3, 7, 37, 2.01e-6
90, 3, 6, 13, 0.00096438
90, 3, 5, 12, 6.554e-5
90, 3, 6, 17, 4.838e-5
90, 3, 6, 20, 0.00021903
90, 3, 6, 26, 9.94e-6
90, 3, 6, 37, 1.09e-6
90, 3, 5, 18, 2.914e-5
90, 3, 5, 19, 1.921e-5
90, 3, 5, 27, 5.31e-6
90, 3, 5, 28, 3.35e-6
90, 3, 4, 5, 0.00288379
90, 3, 4, 6, 3.552e-5
90, 3, 4, 7, 3.223e-5
90, 3, 4, 8, 0.0048049
90, 3, 4, 9, 0.04223495
90, 3, 3, 5, 0.010483
90, 3, 4, 10, 0.00071661
90, 3, 4, 11, 7.95e-6
90, 3, 4, 12, 8.67e-6
90, 3, 4, 13, 0.00095537
90, 3, 4, 14, 0.00872459
90, 3, 3, 7, 0.00051768
90, 3, 4, 15, 1.123e-5
90, 3, 4, 16, 6.213e-5
90, 3, 4, 17, 0.00017771
90, 3, 4, 18, 1.8e-6
90, 3, 4, 19, 2.02e-6
90, 3, 4, 20, 0.00017429
90, 3, 4, 21, 0.00159409
90, 3, 4, 26, 3.616e-5
90, 3, 3, 8, 0.37557101
90, 3, 4, 27, 3.2e-7
90, 3, 4, 28, 3.4e-7
90, 3, 4, 37, 3.95e-6
90, 3, 3, 10, 0.00281931
90, 3, 3, 12, 0.00015388
90, 3, 3, 13, 0.0834752
90, 3, 3, 15, 0.00048639
90, 3, 3, 17, 0.00070698
90, 3, 3, 19, 3.661e-5
90, 3, 3, 20, 0.015565
90, 3, 3, 26, 0.00014824
90, 3, 3, 28, 5.78e-6
90, 3, 3, 37, 1.237e-5
90, 4, 17, 18, 5.6e-7
90, 4, 19, 20, 8.0e-7
90, 4, 19, 21, 9.19e-6
90, 4, 17, 19, 7.13e-6
90, 4, 18, 20, 2.028e-5
90, 4, 19, 26, 3.63e-6
90, 4, 10, 11, 1.59e-6
90, 4, 19, 37, 4.5e-7
90, 4, 18, 26, 2.34e-6
90, 4, 18, 37, 3.1e-7
90, 4, 12, 13, 3.29e-6
90, 4, 16, 21, 8.307e-5
90, 4, 15, 20, 5.147e-5
90, 4, 17, 27, 9.5e-7
90, 4, 15, 21, 3.33e-6
90, 4, 17, 28, 2.0e-8
90, 4, 12, 14, 4.787e-5
90, 4, 14, 15, 1.531e-5
90, 4, 5, 6, 5.7e-7
90, 4, 14, 16, 0.00034316
90, 4, 10, 12, 4.471e-5
90, 4, 13, 15, 0.00018345
90, 4, 11, 13, 0.00012537
90, 4, 13, 18, 5.518e-5
90, 4, 14, 19, 0.0001018
